Genome length,Divisions,Fitness
15000000,6,0.6283361849203332
15000000,8,0.6535486408349769
15000000,10,0.6593304720306967
15000000,12,0.6645887736093069
15000000,14,0.674790846852516
15000000,16,0.689636609652554
15000000,18,0.6995651565546308
15000000,20,0.6943663258944839
15000000,22,0.6894767843734989
15000000,24,0.6792459535997297
15000000,26,0.6820793561577145
15000000,28,0.6782398709068701
15000000,30,0.6771701319902871
15000000,32,0.660011379761225
15000000,34,0.6488948099758002
15000000,36,0.6326598347282419
15000000,38,0.6421702810997295
15000000,40,0.6425207040946097
15000000,42,0.6477849074269519
15000000,44,0.6347818526205498
15000000,46,0.6411456086666947
15000000,48,0.6470692045737456
15000000,50,0.6354687941011603
15000000,52,0.632169570054145
15000000,54,0.639349898072771
15000000,56,0.639158471997389
15000000,58,0.6325729337226819
15000000,60,0.6265345483915212
15000000,62,0.6209515788938679
15000000,64,0.6206115216816431
15000000,66,0.6037552498817464
15000000,68,0.6044409569791304
15000000,70,0.587272142255564
15000000,72,0.5997293330222278
15000000,74,0.6016802105464159
15000000,76,0.5824449623625327
15000000,78,0.5988199772573514
15000000,80,0.5975809994559415
15000000,82,0.6027193703358441
15000000,84,0.5775648942679209
15000000,86,0.5753816505037144
15000000,88,0.5798517754655187
15000000,90,0.5728065048478591
15000000,92,0.5765871116105593
15000000,94,0.577673827557176
15000000,96,0.5822112454921388
15000000,98,0.5777936580789105
15000000,100,0.552583837066489
15000000,102,0.5397199026322971
15000000,104,0.5637650682691582
15000000,106,0.5345248956089069
15000000,108,0.5439031733575342
15000000,110,0.5282163034656411
15000000,112,0.5154123333280021
15000000,114,0.5136328322761604
15000000,116,0.5103018078837307
15000000,118,0.5010735218116176
15000000,120,0.4924565502120745
15000000,122,0.4939945090573263
15000000,124,0.47173280516730653
15000000,126,0.48391168012982894
15000000,128,0.483604928792083
15000000,130,0.4768096992921225
15000000,132,0.47401481531062495
15000000,134,0.4760091478055565
15000000,136,0.3568772333320864
15000000,138,0.3629595048777759
15000000,140,0.365846815607874
15000000,142,0.36290367474730856
15000000,144,0.06973909577252671
15000000,146,0.08304979339443483
15000000,148,0.08302577933922689
15000000,150,0.07660527332858551
15000000,152,0.061445228029761934
15000000,154,0.05866688238548573
15000000,156,0.054520486247711136
15000000,158,0.05014968065776844
15000000,160,0.043635407530034
15000000,162,0.03205866796041971
15000000,164,0.022813926023750136
15000000,166,0.028018218285051782
15000000,168,0.03555376324445078
15000000,170,0.03164455848953542
15000000,172,0.02660666242478771
15000000,174,0.028490564815789803
15000000,176,0.017155690973682497
15000000,178,0.0122212931202569
15000000,180,0.01067734121723973
15000000,182,0.009800624793864999
15000000,184,0.0067975143528955055
15000000,186,0.00215098979721752
15000000,188,0.005346476958499146
15000000,190,0.002307896665877787
15000000,192,0.00426446315841638
15000000,194,0.0016894859227827175
15000000,196,0.006647183010571353
15000000,198,0.004812139704074356
15000000,200,0.00405446687986539
15000000,202,0.006693496405835261
15000000,204,0.0039297585692072475
15000000,206,0.002597700645130178
15000000,208,0.017021865680765913
15000000,210,0.025681149525753857
15000000,212,0.03334480727597445
15000000,214,0.031521090868373784
15000000,216,0.036649365235236445
15000000,218,0.036857704963737754
15000000,220,0.037956898997769516
15000000,222,0.030091673693483704
15000000,224,0.030461336029022925
15000000,226,0.03048310206092587
15000000,228,0.03954116209715402
15000000,230,0.03448194286936918
15000000,232,0.02790195403405687
15000000,234,0.027164524010661315
15000000,236,0.03157556646672971
15000000,238,0.026857556161922164
15000000,240,0.020658469076509287
15000000,242,0.021017035540320854
15000000,244,0.020440566888680407
15000000,246,0.020554450417501396
15000000,248,0.01597660994248409
15000000,250,0.010791044838367968
15000000,252,0.015889343455407916
15000000,254,0.010716636816500216
15000000,256,0.011343985319431886
15000000,258,0.012426952604188283
15000000,260,0.012874375362010854
15000000,262,0.013748551197161117
15000000,264,0.015162587123151057
15000000,266,0.017474770634362022
15000000,268,0.012794658963503772
15000000,270,0.00500803045183819
15000000,272,0.0009874534414444143
15000000,274,0.002525541293125388
15000000,276,0.014382541402907251
15000000,278,0.01101155310518452
15000000,280,0.006837166792613723
15000000,282,0.009223642756262243
15000000,284,0.02078234587123813
15000000,286,0.017035043182009976
15000000,288,0.017081679125798648
15000000,290,0.017700914363082746
15000000,292,0.021737994125262252
15000000,294,0.024105473705713556
15000000,296,0.02017730745868592
15000000,298,0.02111907847896439
15000000,300,0.020780187263372666
15000000,302,0.023312689039584052
15000000,304,0.023537123017169308
15000000,306,0.02087962021170356
15000000,308,0.01763510621563155
15000000,310,0.014260874309075033
15000000,312,0.015942978455987772
15000000,314,0.01215192990269728
15000000,316,0.008940498136737154
15000000,318,0.005341514805493228
15000000,320,0.008564809254289308
15000000,322,0.021058502652686266
15000000,324,0.024625159814890735
15000000,326,0.01977998428915892
15000000,328,0.02087031854613229
15000000,330,0.018503585197160412
15000000,332,0.01567287431303851
15000000,334,0.024172533102962787
15000000,336,0.02117922124958217
15000000,338,0.01718979673390563
15000000,340,0.01538942105382455
15000000,342,0.012602470515075119
15000000,344,0.02092326226629415
15000000,346,0.01816343594886885
15000000,348,0.015613182495669606
15000000,350,0.01168247747095818
15000000,352,0.008314359417582266
15000000,354,0.005512112326127742
15000000,356,0.0027530767206683593
15000000,358,0.00017806970285271087
15000000,360,0.0025697880906671955
15000000,362,0.00017436331236434272
15000000,364,0.002310546103629906
15000000,366,0.0006719917403620308
15000000,368,0.0013477986811842092
15000000,370,0.0016739143799712622
15000000,372,0.010458053878016111
15000000,374,0.013447444838536849
15000000,376,0.010609192035735729
15000000,378,0.014825610772057867
15000000,380,0.0175016804311056
15000000,382,0.01579855974514951
15000000,384,0.01932047926177653
15000000,386,0.02156752584712982
15000000,388,0.03154413120455382
15000000,390,0.029994616660149985
15000000,392,0.027069341542649443
15000000,394,0.030565158595438843
15000000,396,0.02801323910447706
15000000,398,0.024710925261963976
15000000,400,0.028701635195078797
15000000,402,0.025675209610499627
15000000,404,0.02212507226472997
15000000,406,0.020995393244746047
15000000,408,0.018933777251863716
15000000,410,0.016105778071214952
15000000,412,0.014024553362249895
15000000,414,0.012331309569686777
15000000,416,0.010520007309222465
15000000,418,0.008573056804317743
15000000,420,0.006615227336844084
15000000,422,0.010030652918746573
15000000,424,0.00812677339961566
15000000,426,0.01695578274533501
15000000,428,0.015435492833388874
15000000,430,0.013612552693418314
15000000,432,0.013459653383529403
15000000,434,0.011527324862006543
15000000,436,0.00940633722885275
15000000,438,0.013167814885500128
15000000,440,0.012050390865177193
15000000,442,0.010320563712728976
15000000,444,0.00807768400390923
15000000,446,0.006529107676751367
15000000,448,0.004756740273775688
15000000,450,0.0031592420054596198
15000000,452,0.0014614297649954723
15000000,454,0.00022405478654143933
15000000,456,0.0019493486958706587
15000000,458,0.003714398625449789
15000000,460,0.0053137354539999244
15000000,462,0.006800478817895679
15000000,464,0.0030082904727576684
15000000,466,0.00474323342947723
15000000,468,0.006354502387866686
15000000,470,0.007885193725483438
15000000,472,0.009309844437618163
15000000,474,0.011247258857423356
15000000,476,0.012733686560827679
15000000,478,0.01411455961296155
15000000,480,0.003834479145492627
15000000,482,0.005074506169300964
15000000,484,0.006601444018301296
15000000,486,0.002824042091622039
15000000,488,0.004254522016041054
15000000,490,0.005585963454771864
15000000,492,0.001685640523913849
15000000,494,0.0031853030558978857
15000000,496,0.004520637148871013
15000000,498,0.006289737371182754
15000000,500,0.007424193752082907
15000000,502,0.008842385758364473
15000000,504,0.0100211672519127
15000000,506,0.012189273847019316
15000000,508,0.012734314186375599
15000000,510,0.014553552296798465
15000000,512,0.01573071993403424
15000000,514,0.0167811076534721
15000000,516,0.011976669064846868
15000000,518,0.013055484011989157
15000000,520,0.014750863597558964
15000000,522,0.016505918300056644
15000000,524,0.01770493341848183
15000000,526,0.018777231520663056
15000000,528,0.019923533989925402
15000000,530,0.021269557101745454
15000000,532,0.02322756315561595
15000000,534,0.016631414660013666
15000000,536,0.01834840775477873
15000000,538,0.019508599046621198
15000000,540,0.021479229589304916
15000000,542,0.015420593391143872
15000000,544,0.017017360972758216
15000000,546,0.018325109080063736
15000000,548,0.013808925788292408
15000000,550,0.015156399813151485
15000000,552,0.016663247241044045
15000000,554,0.01685709542619496
15000000,556,0.018683505604558722
15000000,558,0.00832193899034574
15000000,560,0.009818568075814039
15000000,562,0.01024704121572998
15000000,564,0.011519009395052291
15000000,566,0.01281500655482568
15000000,568,0.013497744287497017
15000000,570,0.014755330617742231
15000000,572,0.01565124277339165
15000000,574,0.010745351992807703
15000000,576,0.011627856125711846
15000000,578,0.012877941489636571
15000000,580,0.013903936575165024
15000000,582,0.003350045573522504
15000000,584,0.004469992792823735
15000000,586,0.0053917688675700045
15000000,588,0.006787175098688186
15000000,590,0.0073455091379742415
15000000,592,0.008727222796173533
15000000,594,0.0092012474252858
15000000,596,0.004275275121415668
15000000,598,0.005349854950840139
15000000,600,0.006322164331991399
15000000,602,0.007331691055273905
15000000,604,0.008224033064031192
15000000,606,0.009105976913170777
15000000,608,0.01048125595505882
15000000,610,0.011424381574706441
15000000,612,0.006805421375025788
15000000,614,0.007569695026700814
15000000,616,0.002303460891105819
15000000,618,0.0031985418824702436
15000000,620,0.004000589671516666
15000000,622,0.005120288805278564
15000000,624,0.006132203534216887
15000000,626,0.006678316702564691
15000000,628,0.007582451774103326
15000000,630,0.008534035261925662
15000000,632,0.00953646128499862
15000000,634,0.004297643992656323
15000000,636,0.005205486722644905
15000000,638,0.005823035527784667
15000000,640,0.006873486043114745
15000000,642,0.007883560883340295
