Genome length,Divisions,Fitness
11000000,5,0.9993239028282461
11000000,10,0.9979185832996744
11000000,15,0.9961479579300583
11000000,20,0.9954024727632603
11000000,25,0.9909778114956862
11000000,30,0.9874272590766103
11000000,35,0.9704624977082306
11000000,40,0.9847716956625929
11000000,45,0.9615892510341061
11000000,50,0.970648264383543
11000000,55,0.9336999945117425
11000000,60,0.950474027988763
11000000,65,0.9063181507267427
11000000,70,0.9448456495446701
11000000,75,0.8930293018861928
11000000,80,0.9340678967456502
11000000,85,0.8608233825909356
11000000,90,0.9021174752423036
11000000,95,0.8213005388590405
11000000,100,0.8840249633831501
11000000,105,0.8103333495597939
11000000,110,0.8776479282137745
11000000,115,0.8014702897934093
11000000,120,0.8373176617589277
11000000,125,0.748684236132681
11000000,130,0.8425587567776308
11000000,135,0.7472599758744367
11000000,140,0.8258725178731353
11000000,145,0.708031945590759
11000000,150,0.7928874900392155
11000000,155,0.6984927653974555
11000000,160,0.7781077235720236
11000000,165,0.6550207777408015
11000000,170,0.7673375547381978
11000000,175,0.6200466206120286
11000000,180,0.749266729646579
11000000,185,0.6165730552221929
11000000,190,0.7222744526431503
11000000,195,0.5912864471216588
11000000,200,0.7079784188670024
11000000,205,0.5868138928724018
11000000,210,0.6904638719900115
11000000,215,0.5705600569645014
11000000,220,0.6844186352642371
11000000,225,0.5519514997041137
11000000,230,0.6616137945576185
11000000,235,0.5162584664460343
11000000,240,0.6422745491693611
11000000,245,0.5271541332283608
11000000,250,0.6410008705773796
11000000,255,0.5166626895383963
11000000,260,0.6368010006154289
11000000,265,0.48713159529959776
11000000,270,0.6069100949685496
11000000,275,0.46388566462479897
11000000,280,0.5802663727839231
11000000,285,0.4042900154158502
11000000,290,0.5676447046837307
11000000,295,0.40626181467273437
11000000,300,0.5326368730918174
11000000,305,0.4068564972046711
11000000,310,0.5546584067937499
11000000,315,0.3857046639245399
11000000,320,0.5451454824192586
11000000,325,0.39018615384757444
11000000,330,0.5289895268632502
11000000,335,0.3807403363207364
11000000,340,0.5096409255944752
11000000,345,0.36402352276734307
11000000,350,0.48398390225461546
11000000,355,0.34450533409279854
11000000,360,0.4937788568225465
11000000,365,0.34657240741640233
11000000,370,0.47801852634484193
11000000,375,0.3503773841269791
11000000,380,0.46257080386117727
11000000,385,0.3383833206188806
11000000,390,0.4549864657819212
11000000,395,0.33476636031837814
11000000,400,0.4547066362690791
11000000,405,0.32648932993726293
11000000,410,0.4359303192086215
11000000,415,0.31234543116884317
11000000,420,0.4234108752576646
11000000,425,0.3014123318285136
11000000,430,0.42368269601161634
11000000,435,0.29708378579527556
11000000,440,0.4195925271837757
11000000,445,0.29726878588812733
11000000,450,0.404762202585137
11000000,455,0.27822635465758266
11000000,460,0.4056691135929423
11000000,465,0.279855177838602
11000000,470,0.3906893981445571
11000000,475,0.27678212214667164
11000000,480,0.3817264144253659
11000000,485,0.26899397707875744
11000000,490,0.38253424569409716
11000000,495,0.26422671436988815
11000000,500,0.3709159382213896
11000000,505,0.2579624582327869
11000000,510,0.3708845665322143
11000000,515,0.2601138653959902
11000000,520,0.3707779209648844
11000000,525,0.26003240635200653
11000000,530,0.3533893417509236
11000000,535,0.24658232989702042
11000000,540,0.3458767767925544
11000000,545,0.24924478587729473
11000000,550,0.34097797919045175
11000000,555,0.24067353562082588
11000000,560,0.33229481435263547
11000000,565,0.23918296143398687
11000000,570,0.31529206461931975
11000000,575,0.23260316993128727
11000000,580,0.3159854002204454
11000000,585,0.23235202862621737
11000000,590,0.3119257634375268
11000000,595,0.22389062340712365
11000000,600,0.30093259417881174
11000000,605,0.2184713497850101
11000000,610,0.2952351044585489
11000000,615,0.22429058885726016
11000000,620,0.19743281205490656
11000000,625,0.21486850324903936
11000000,630,0.1881023556167065
11000000,635,0.21180804267513126
11000000,640,0.1836474642670587
11000000,645,0.20139378886268083
11000000,650,0.1824293575122803
11000000,655,0.19632927873567
11000000,660,0.1852526093427913
11000000,665,0.19075170037944617
11000000,670,0.1843574573899296
11000000,675,0.1832877084964265
11000000,680,0.17856536246090762
11000000,685,0.16448421393618046
11000000,690,0.17916833013027655
11000000,695,0.10281536195184308
11000000,700,0.17576996902236683
11000000,705,0.09697744251671936
11000000,710,0.17320414415039365
11000000,715,0.10093930665754475
11000000,720,0.1777199436940691
11000000,725,0.10109966471386175
11000000,730,0.1716995569988254
11000000,735,0.09990018836642324
11000000,740,0.17258373908670532
11000000,745,0.09772677981978656
11000000,750,0.1743277896830932
11000000,755,0.09259902078596298
11000000,760,0.16222195768923342
11000000,765,0.09101464362790927
11000000,770,0.16007653746090092
11000000,775,0.08643191759082723
11000000,780,0.15839290503211154
11000000,785,0.08846260273762514
11000000,790,0.15244692061783205
11000000,795,0.09247444104255348
11000000,800,0.1552740924971799
11000000,805,0.08854146702481333
11000000,810,0.15435911469181865
11000000,815,0.07041742466340738
11000000,820,0.15506776516484597
11000000,825,0.07384186627635869
11000000,830,0.14942934039200623
11000000,835,0.07561877489786961
11000000,840,0.15084133059550217
11000000,845,0.07114932447357354
11000000,850,0.1447076493468529
11000000,855,0.07217282189284617
11000000,860,0.14633441956029727
11000000,865,0.07316695121025238
11000000,870,0.14500909458861616
11000000,875,0.07606204912119041
11000000,880,0.14258816527392854
11000000,885,0.07051842615460677
11000000,890,0.13877583760606862
11000000,895,0.07147909543213816
11000000,900,0.1371594618006055
11000000,905,0.07471975525124168
11000000,910,0.13489351107518122
11000000,915,0.06893182931172384
11000000,920,0.13159191086853367
11000000,925,0.07169023397967036
11000000,930,0.13134865350475664
11000000,935,0.0684207651315156
11000000,940,0.12794836140306723
11000000,945,0.06974898061531414
11000000,950,0.12332898391353145
11000000,955,0.0652576039338809
11000000,960,0.12102928848400006
11000000,965,0.0608031211723245
11000000,970,0.11795160110409846
11000000,975,0.06108332693837494
11000000,980,0.11699726722710725
11000000,985,0.06260460979781896
11000000,990,0.10899638892687318
11000000,995,0.06452365909805254
11000000,1000,0.11068808894856355
